account_length,international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_minutes,total_calls,total_charge,area_code_area_code_408,area_code_area_code_415,area_code_area_code_510,state_MD,state_MN,state_NJ,state_TX,state_WV,state_other
134,0,0,0,12.3,10,3.32,0,1,769.2,308,80.67,0,0,1,0,0,0,0,0,1
123,0,1,32,6.6,2,1.78,3,0,672.5,240,66.86,0,0,1,0,0,0,0,0,1
124,0,0,0,10.4,6,2.81,3,0,699.2,289,67.94,0,1,0,0,0,0,0,0,1
133,0,0,0,6.5,3,1.76,2,0,561.1,277,54.86,0,0,1,0,0,0,0,1,0
185,0,1,19,9.6,6,2.59,0,0,605.4,324,57.21,0,1,0,0,0,0,0,0,1
107,0,0,0,9.8,5,2.65,1,0,492.59999999999997,366,58.83,0,1,0,0,0,0,0,0,1
178,1,0,0,11.4,2,3.08,2,1,533.9,325,45.24,1,0,0,0,0,0,0,0,1
123,0,0,0,9.8,11,2.65,1,0,686.0,264,66.54,0,1,0,0,0,0,0,0,1
170,0,0,0,8.7,4,2.35,1,1,713.2,285,74.51,0,1,0,0,0,0,0,0,1
135,0,0,0,8.4,2,2.27,1,0,584.2,253,56.61,0,1,0,0,0,0,0,0,1
134,0,1,50,11.1,4,3.0,2,0,478.40000000000003,341,52.949999999999996,0,1,0,0,0,0,0,0,1
148,0,1,36,10.9,2,2.94,1,0,540.3,316,42.3,0,1,0,0,0,0,0,0,1
93,0,0,0,8.4,6,2.27,1,1,653.9,337,72.81000000000002,0,1,0,0,0,0,0,0,1
138,0,0,0,11.6,1,3.13,0,0,511.0,294,58.879999999999995,0,1,0,0,0,0,0,0,1
159,0,0,0,12.2,5,3.29,0,0,566.4,307,47.55,0,0,1,0,0,0,0,0,1
103,0,1,34,11.8,7,3.19,1,0,464.6,265,43.94,0,1,0,0,0,0,0,0,1
150,0,1,27,7.2,6,1.94,0,0,616.3,303,60.17,1,0,0,0,0,0,0,0,1
37,0,0,0,14.7,2,3.97,3,0,619.5,341,54.67,1,0,0,0,0,0,0,0,1
33,1,0,0,6.4,4,1.73,0,0,440.90000000000003,305,46.46,0,1,0,0,0,0,0,0,1
55,0,0,0,9.1,4,2.46,1,0,579.9,267,64.5,0,1,0,0,0,0,0,0,1
134,0,1,32,16.6,3,4.48,0,0,451.0,335,38.33,1,0,0,0,0,0,0,0,1
107,0,0,0,5.6,5,1.51,2,0,467.6,295,40.68,1,0,0,0,0,0,0,0,1
80,0,1,36,3.8,4,1.03,1,0,661.8000000000001,338,63.83,1,0,0,0,0,0,0,0,1
78,0,0,0,7.9,5,2.13,1,1,541.1,351,46.31999999999999,1,0,0,0,0,0,0,0,1
61,0,1,15,10.0,3,2.7,2,0,699.8000000000001,312,70.55,0,1,0,0,0,0,0,0,1
97,0,1,32,6.7,4,1.81,5,0,656.0,252,63.209999999999994,0,1,0,0,0,0,0,0,1
136,1,0,0,10.4,9,2.81,2,0,525.7,338,52.260000000000005,1,0,0,0,0,0,0,0,1
135,0,0,0,3.8,9,1.03,3,0,475.70000000000005,266,46.24,1,0,0,0,1,0,0,0,0
87,0,1,19,0.0,0,0.0,1,0,602.4000000000001,289,55.32,0,1,0,0,0,0,0,0,1
165,0,0,0,12.8,1,3.46,0,0,633.4000000000001,244,65.63000000000001,0,0,1,0,0,0,0,0,1
148,0,0,0,7.9,2,2.13,2,1,761.7,290,77.26,0,1,0,0,0,0,0,0,1
127,1,0,0,13.0,3,3.51,1,0,635.3,310,69.53999999999999,0,1,0,0,0,0,0,0,1
151,0,0,0,4.3,3,1.16,0,0,477.2,272,50.25,0,1,0,0,0,0,0,0,1
185,0,0,0,10.8,4,2.92,1,0,547.9,286,52.11,1,0,0,0,0,0,0,0,1
65,0,1,34,12.5,4,3.38,4,0,565.5,312,57.239999999999995,0,1,0,0,0,0,0,0,1
58,0,0,0,14.4,2,3.89,4,0,617.6,322,64.02,0,0,1,0,0,0,0,0,1
44,0,0,0,8.3,3,2.24,0,0,633.7,336,60.36,0,1,0,0,0,0,0,0,1
58,0,0,0,0.0,0,0.0,4,0,622.6,321,60.449999999999996,1,0,0,0,0,0,0,0,1
108,0,0,0,9.4,5,2.54,0,0,576.1999999999999,288,58.82,0,1,0,0,0,0,0,0,1
132,0,0,0,10.7,4,2.89,1,0,570.2,332,50.980000000000004,0,0,1,0,1,0,0,0,0
80,0,0,0,15.9,2,4.29,2,0,506.7,242,46.050000000000004,0,1,0,0,0,0,0,0,1
162,0,0,0,10.2,2,2.75,2,0,624.1,301,54.66,0,1,0,0,0,0,0,0,1
110,0,0,0,16.7,3,4.51,2,0,586.5,242,49.82,0,0,1,0,0,0,0,0,1
96,0,0,0,10.3,3,2.78,1,1,778.1999999999999,306,79.51,0,1,0,0,0,0,0,0,1
72,0,0,0,5.0,3,1.35,4,1,814.8000000000001,356,82.0,0,0,1,0,0,0,0,0,1
125,0,1,23,10.2,3,2.75,1,0,506.8,319,46.98,1,0,0,0,0,0,0,0,1
170,0,0,0,9.8,3,2.65,2,0,613.3,309,58.81,0,0,1,0,0,0,0,0,1
71,0,0,0,14.9,4,4.02,3,0,608.6,295,59.81,0,0,1,0,0,0,0,0,1
124,0,0,0,12.9,12,3.48,1,0,425.5,358,45.03,0,1,0,0,0,0,0,0,1
97,0,0,0,11.8,6,3.19,1,0,384.6,228,43.45,0,1,0,0,0,0,0,0,1
98,1,0,0,2.1,4,0.57,1,0,609.2,230,59.48,0,0,1,0,0,0,0,0,1
24,0,0,0,8.6,3,2.32,2,1,518.6,223,47.21,1,0,0,0,0,0,0,0,1
136,0,0,0,9.8,2,2.65,0,0,637.3,277,62.6,0,0,1,0,0,0,0,0,1
44,0,0,0,9.5,2,2.57,0,1,680.1,279,73.74,1,0,0,0,0,0,0,0,1
96,0,1,40,13.4,4,3.62,0,0,441.3,362,41.68,0,1,0,0,0,0,0,0,1
31,0,0,0,7.0,5,1.89,1,0,446.59999999999997,307,42.699999999999996,0,1,0,0,0,0,0,0,1
72,0,0,0,13.3,5,3.59,0,0,690.2,290,62.32,0,1,0,0,0,0,0,0,1
24,0,0,0,7.3,5,1.97,1,0,451.29999999999995,321,43.43000000000001,0,1,0,0,0,0,0,0,1
117,1,0,0,10.0,3,2.7,1,1,700.2,288,77.82000000000001,0,1,0,0,0,0,0,0,1
137,0,1,19,7.8,2,2.11,0,0,628.0,351,59.82,0,1,0,0,0,0,0,0,1
136,0,0,0,9.8,5,2.65,0,0,395.3,264,39.339999999999996,1,0,0,0,0,0,0,0,1
95,0,0,0,14.0,2,3.78,0,0,647.5,310,59.26,0,1,0,0,0,0,0,0,1
82,0,1,19,4.1,4,1.11,1,0,591.9,252,54.81,0,1,0,0,0,0,0,0,1
145,0,0,0,9.0,13,2.43,1,1,773.2,322,76.99,0,1,0,0,0,0,0,0,1
155,1,0,0,10.0,5,2.7,2,0,551.4,355,62.260000000000005,1,0,0,0,1,0,0,0,0
53,0,0,0,12.9,7,3.48,2,0,565.5999999999999,305,48.0,0,1,0,0,0,0,1,0,0
123,0,0,0,8.2,3,2.21,5,1,736.9,309,72.48,0,1,0,0,0,0,0,0,1
136,0,0,0,9.8,4,2.65,7,0,662.4000000000001,292,60.21,0,1,0,0,0,0,0,0,1
57,0,0,0,8.4,4,2.27,3,0,577.1,328,54.41,0,1,0,0,0,0,1,0,0
62,0,0,0,10.3,5,2.78,1,0,491.79999999999995,312,45.0,1,0,0,0,0,0,0,1,0
112,0,0,0,8.6,18,2.32,1,0,490.50000000000006,281,43.0,0,1,0,0,0,0,0,0,1
55,0,1,20,7.3,1,1.97,1,0,623.9,314,62.02,0,1,0,0,0,0,0,0,1
125,0,0,0,9.1,4,2.46,1,0,653.7,267,66.97,0,1,0,0,0,0,0,0,1
98,0,1,36,8.0,2,2.16,6,1,503.9,326,50.2,0,1,0,0,0,0,0,0,1
105,0,0,0,5.4,5,1.46,1,0,611.1,303,65.95,0,1,0,0,0,0,0,0,1
113,0,1,30,11.6,7,3.13,0,0,602.2,277,57.42,0,1,0,0,0,0,0,0,1
99,0,0,0,7.9,1,2.13,3,1,704.5999999999999,224,72.34,1,0,0,0,0,0,0,0,1
103,0,0,0,8.4,3,2.27,1,0,459.59999999999997,353,47.11,0,1,0,0,0,0,0,0,1
177,0,0,0,8.0,5,2.16,1,0,606.6,284,62.239999999999995,1,0,0,0,0,0,0,1,0
149,0,1,20,10.2,6,2.75,0,0,574.5,336,55.41,0,1,0,0,0,0,0,0,1
160,0,0,0,13.9,2,3.75,1,1,725.0,371,72.82000000000001,0,1,0,0,0,0,0,0,1
116,0,0,0,7.9,2,2.13,2,0,510.5,252,45.370000000000005,1,0,0,0,0,0,0,0,1
148,1,0,0,9.6,2,2.59,0,1,543.5,249,61.150000000000006,0,1,0,0,0,0,0,0,1
147,0,1,35,10.1,4,2.73,2,1,550.5,323,55.07,0,1,0,0,0,0,0,0,1
95,0,0,0,10.4,5,2.81,0,0,470.8,319,36.54,0,0,1,0,0,0,0,0,1
201,0,0,0,7.0,6,1.89,1,0,633.0,261,64.08,0,0,1,0,0,0,0,0,1
80,0,0,0,11.8,4,3.19,0,0,518.5,298,47.540000000000006,0,1,0,0,0,0,0,1,0
122,1,0,0,11.5,5,3.11,1,0,601.0,307,54.08,0,1,0,0,0,0,0,0,1
132,0,0,0,6.7,2,1.81,0,0,568.4,312,55.92,1,0,0,0,0,0,0,0,1
83,0,0,0,13.0,5,3.51,1,0,671.6,271,64.92999999999999,0,0,1,0,0,0,0,0,1
99,0,0,0,8.8,3,2.38,7,1,553.1,305,50.18,1,0,0,0,0,0,0,0,1
84,0,0,0,14.3,3,3.86,3,1,702.9,299,70.89,0,1,0,0,0,0,0,0,1
87,0,0,0,8.9,5,2.4,2,0,651.2,375,57.44,0,0,1,0,0,0,0,0,1
7,0,0,0,11.0,5,2.97,3,0,646.3,247,66.16,0,1,0,0,0,0,0,0,1
89,0,1,12,10.5,3,2.84,2,0,541.2,344,53.91,0,1,0,0,0,0,0,0,1
131,1,0,0,13.7,3,3.7,3,1,389.0,272,37.55,1,0,0,0,0,0,0,0,1
105,0,0,0,12.0,5,3.24,3,0,656.9,229,68.98,0,1,0,0,0,0,0,0,1
108,1,0,0,13.8,3,3.73,2,1,462.5,269,43.65,1,0,0,0,0,0,0,0,1
47,0,1,28,8.3,6,2.24,1,0,514.3,312,50.260000000000005,0,1,0,0,0,0,0,0,1
101,1,0,0,7.3,5,1.97,1,0,494.1,339,47.0,0,1,0,0,0,0,0,0,1
182,0,1,24,11.6,3,3.13,1,0,462.5,329,42.56,0,1,0,0,0,0,0,0,1
128,0,0,0,5.5,7,1.49,1,1,722.0,283,73.08000000000001,1,0,0,0,0,0,0,0,1
69,0,1,31,13.2,2,3.56,2,0,539.5,282,56.31,0,1,0,0,0,0,0,0,1
113,0,1,34,13.3,3,3.59,1,0,347.5,263,26.619999999999997,1,0,0,0,0,0,0,0,1
87,0,1,30,7.8,2,2.11,0,0,633.4000000000001,332,69.99,1,0,0,0,0,0,0,0,1
71,0,0,0,12.3,3,3.32,0,0,689.7,296,67.53999999999999,0,1,0,0,0,0,0,0,1
87,0,0,0,14.5,4,3.92,3,0,640.0,278,61.8,0,0,1,0,0,1,0,0,0
117,0,0,0,11.5,3,3.11,1,0,495.8,287,44.69,1,0,0,0,0,0,0,0,1
177,0,0,0,8.9,8,2.4,3,1,716.0,228,74.49,0,1,0,0,0,0,0,0,1
66,0,0,0,10.5,2,2.84,2,0,622.1,318,59.49,0,1,0,0,0,0,0,0,1
110,0,0,0,9.9,7,2.67,1,0,542.5,367,52.61,0,1,0,0,0,0,0,0,1
204,0,0,0,14.1,5,3.81,3,0,551.4,317,56.650000000000006,0,0,1,1,0,0,0,0,0
32,0,1,31,13.0,2,3.51,0,0,623.1,319,64.49,0,1,0,0,0,0,0,0,1
133,0,1,39,6.7,3,1.81,5,0,622.4000000000001,269,68.14,1,0,0,0,0,0,0,0,1
185,0,0,0,12.1,3,3.27,2,0,455.5,290,38.989999999999995,1,0,0,0,0,0,0,0,1
91,0,0,0,11.1,3,3.0,1,0,506.09999999999997,289,44.09,0,0,1,0,0,0,0,0,1
131,0,0,0,5.2,6,1.4,2,0,631.6,308,60.36,0,1,0,0,0,0,0,1,0
153,0,0,0,11.8,4,3.19,0,0,521.0,378,50.040000000000006,0,0,1,0,0,0,0,0,1
141,0,0,0,6.0,3,1.62,5,0,688.4,274,70.7,1,0,0,0,0,0,0,0,1
169,0,0,0,13.8,3,3.73,3,1,712.5999999999999,304,71.74000000000001,1,0,0,0,0,0,1,0,0
127,0,1,23,9.8,4,2.65,1,0,555.0,247,56.370000000000005,0,1,0,0,0,0,0,0,1
57,0,0,0,10.1,2,2.73,0,0,511.3,312,41.5,0,1,0,0,0,0,0,0,1
123,0,1,33,2.9,7,0.78,0,0,481.79999999999995,245,44.6,0,1,0,0,0,0,0,0,1
103,0,1,35,13.9,2,3.75,4,1,406.20000000000005,259,40.43,0,0,1,0,0,0,0,0,1
101,0,0,0,11.5,5,3.11,1,0,371.5,247,39.529999999999994,0,1,0,0,0,0,0,0,1
123,0,1,22,15.6,12,4.21,2,0,398.40000000000003,273,45.83,0,1,0,0,0,0,0,0,1
78,0,1,32,10.8,4,2.92,6,0,648.6,291,63.160000000000004,0,0,1,0,0,0,0,0,1
101,0,1,28,9.4,6,2.54,4,0,709.1,279,70.88,0,1,0,0,0,0,0,1,0
67,0,1,34,9.2,4,2.48,0,0,575.0,343,54.4,0,1,0,0,0,0,0,0,1
64,1,0,0,12.5,3,3.38,3,0,533.6,243,48.29,0,1,0,0,0,0,0,0,1
173,0,0,0,7.8,7,2.11,1,0,378.0,320,34.74,0,0,1,0,0,0,0,1,0
135,0,0,0,13.6,3,3.67,1,0,605.3,265,55.24,0,0,1,0,0,0,0,0,1
75,0,1,42,11.2,8,3.02,1,0,524.2,292,61.53,0,1,0,0,0,1,0,0,0
88,0,0,0,11.6,3,3.13,4,1,497.9,257,41.989999999999995,0,1,0,0,0,0,0,0,1
112,0,0,0,9.4,5,2.54,3,0,588.9,313,61.74,0,1,0,0,0,0,1,0,0
113,0,0,0,6.5,4,1.76,0,0,649.5,343,58.800000000000004,1,0,0,0,1,0,0,0,0
121,0,1,28,6.4,3,1.73,2,0,488.8,257,41.41,0,0,1,0,0,0,0,0,1
70,0,0,0,10.5,2,2.84,1,0,488.2,322,48.42,0,1,0,0,0,0,0,0,1
90,0,0,0,10.5,4,2.84,0,0,637.2,323,54.75,0,1,0,1,0,0,0,0,0
39,0,0,0,6.5,4,1.76,0,0,499.09999999999997,301,42.11,1,0,0,0,0,0,0,0,1
142,0,0,0,8.3,2,2.24,0,0,542.7,348,59.03,1,0,0,0,0,0,0,0,1
176,0,0,0,9.0,2,2.43,1,0,521.0,258,54.87,1,0,0,1,0,0,0,0,0
105,0,0,0,8.5,2,2.3,1,0,601.6,278,54.37,1,0,0,0,0,0,0,0,1
57,0,0,0,10.5,3,2.84,2,1,675.8,263,73.5,0,1,0,0,1,0,0,0,0
88,0,0,0,12.8,5,3.46,2,0,455.80000000000007,278,49.85,0,1,0,0,0,0,0,0,1
95,0,0,0,14.0,6,3.78,0,0,528.8,309,53.85,1,0,0,0,0,0,0,0,1
147,0,0,0,15.6,3,4.21,3,0,543.3,299,49.1,0,1,0,0,0,0,0,0,1
101,0,0,0,13.5,4,3.65,4,1,566.0999999999999,334,52.8,0,1,0,0,0,0,0,0,1
115,0,0,0,15.6,2,4.21,1,0,608.3,301,57.64,0,1,0,0,0,0,0,0,1
103,0,0,0,12.9,2,3.48,2,0,565.1,318,49.71,0,1,0,0,0,0,0,0,1
82,0,0,0,7.0,10,1.89,0,0,647.1,349,61.77000000000001,0,1,0,0,0,0,0,0,1
141,0,0,0,9.1,7,2.46,0,0,570.3,330,58.13,0,1,0,1,0,0,0,0,0
149,0,0,0,9.7,2,2.62,2,0,561.0,309,55.07,1,0,0,0,0,0,0,0,1
131,0,0,0,10.7,2,2.89,2,0,633.8,298,67.52,0,0,1,0,0,0,0,0,1
119,0,0,0,7.3,3,1.97,1,0,562.0,287,47.63,0,0,1,0,0,0,0,0,1
112,0,0,0,7.1,8,1.92,3,0,576.4,288,58.38000000000001,0,0,1,0,0,0,0,0,1
116,0,1,35,11.8,2,3.19,2,0,490.9,311,43.529999999999994,0,0,1,0,0,0,0,0,1
94,0,0,0,8.4,5,2.27,3,0,753.7,282,68.01,0,1,0,0,0,0,0,0,1
114,0,1,31,13.0,4,3.51,0,0,554.6,304,60.03,0,1,0,0,0,0,0,0,1
63,0,1,25,12.2,2,3.29,1,0,448.1,323,48.57999999999999,1,0,0,0,0,0,0,0,1
130,0,0,0,8.7,2,2.35,4,1,719.1,348,75.82000000000001,1,0,0,0,0,0,0,0,1
122,0,1,29,8.4,6,2.27,3,0,631.6,271,63.58,1,0,0,0,0,0,0,0,1
166,0,0,0,7.2,5,1.94,3,0,610.7,302,61.01,0,0,1,0,0,0,0,0,1
78,0,1,21,9.5,1,2.57,2,0,507.7,256,51.84,0,1,0,0,0,0,0,0,1
148,0,1,26,9.9,3,2.67,1,0,537.5,306,50.440000000000005,0,1,0,0,0,0,0,0,1
154,0,0,0,12.0,2,3.24,3,1,546.7,298,52.49,0,0,1,1,0,0,0,0,0
110,0,1,34,6.3,12,1.7,1,0,457.90000000000003,330,49.81,1,0,0,0,0,0,0,0,1
75,0,0,0,8.5,5,2.3,0,1,728.5,337,78.44,0,1,0,0,0,0,1,0,0
113,0,0,0,6.6,3,1.78,1,0,394.4,318,34.980000000000004,0,0,1,0,0,0,0,1,0
181,0,1,40,6.3,3,1.7,2,0,612.2,237,54.35,0,0,1,0,0,0,0,0,1
51,0,0,0,10.0,3,2.7,2,0,485.9,287,49.82,0,1,0,0,0,0,1,0,0
102,0,1,29,14.3,2,3.86,0,0,809.2,305,75.83,1,0,0,0,0,0,0,0,1
107,0,0,0,13.2,3,3.56,1,0,399.2,267,33.14,1,0,0,0,0,0,0,0,1
88,0,0,0,7.9,2,2.13,5,1,490.5,310,45.51,0,0,1,0,0,0,0,1,0
82,0,0,0,17.5,4,4.73,0,0,490.8,315,48.49,0,1,0,0,0,0,0,0,1
204,0,0,0,5.9,3,1.59,6,0,604.8,276,59.17,0,1,0,0,0,0,0,0,1
130,0,0,0,12.1,4,3.27,3,0,528.2,281,56.919999999999995,0,0,1,0,0,0,0,0,1
174,0,0,0,12.5,5,3.38,0,0,694.5,382,66.39,0,0,1,0,0,0,0,0,1
129,0,0,0,12.1,2,3.27,2,0,599.4,336,56.88,0,1,0,0,0,0,0,0,1
190,1,0,0,10.0,7,2.7,3,0,578.0999999999999,260,48.92,0,1,0,0,0,0,0,0,1
54,1,0,0,11.2,8,3.02,3,0,549.4000000000001,319,60.370000000000005,0,0,1,0,0,0,0,0,1
78,0,0,0,8.6,9,2.32,0,0,709.1,289,63.69,1,0,0,0,0,0,0,0,1
100,0,1,29,8.9,3,2.4,1,0,596.7,309,60.580000000000005,0,1,0,0,0,0,0,0,1
70,0,1,30,9.4,4,2.54,3,0,441.29999999999995,232,44.589999999999996,0,0,1,0,0,0,0,1,0
117,0,0,0,10.6,3,2.86,1,0,565.1,340,46.69,1,0,0,0,0,0,0,0,1
68,0,0,0,10.1,2,2.73,0,0,455.2,258,38.16,0,1,0,0,0,0,0,0,1
27,0,0,0,8.2,3,2.21,2,1,743.3,323,72.71,0,0,1,0,0,0,0,0,1
181,0,1,27,10.6,4,2.86,1,0,655.0,302,63.230000000000004,0,1,0,0,0,0,0,0,1
112,0,0,0,10.0,11,2.7,2,0,520.8,311,54.269999999999996,0,1,0,0,0,0,0,0,1
93,0,0,0,12.0,4,3.24,0,0,536.9,377,54.28,0,1,0,0,0,0,0,0,1
102,0,0,0,10.1,10,2.73,0,0,556.3,314,53.1,1,0,0,0,0,0,0,0,1
93,0,0,0,10.4,2,2.81,0,0,653.4,305,58.64,0,1,0,0,0,0,0,0,1
107,0,1,32,8.2,5,2.21,1,0,513.7,384,48.36,0,1,0,0,0,0,0,0,1
100,0,1,32,12.6,9,3.4,3,0,548.1,330,49.55,0,1,0,0,0,0,0,0,1
115,0,0,0,13.2,1,3.56,2,0,736.0999999999999,332,66.69,0,1,0,0,0,0,0,0,1
63,0,1,13,10.3,2,2.78,0,0,569.4,217,59.63999999999999,0,0,1,0,0,0,0,0,1
57,0,0,0,9.5,1,2.57,0,0,710.0999999999999,303,69.06,0,1,0,0,0,0,0,0,1
119,0,1,26,11.6,5,3.13,1,0,508.8,329,46.33,1,0,0,0,0,0,0,0,1
73,0,0,0,9.1,4,2.46,1,0,720.8,285,60.07,1,0,0,0,0,0,0,0,1
98,0,1,30,11.0,8,2.97,2,0,476.5,267,42.519999999999996,1,0,0,0,0,0,0,0,1
139,1,0,0,11.2,13,3.02,0,0,522.7,354,51.43,0,1,0,0,0,0,0,0,1
31,0,1,28,10.6,7,2.86,1,0,658.0,321,60.72,1,0,0,0,0,0,0,0,1
129,0,1,32,11.4,5,3.08,1,0,600.9000000000001,284,59.62,0,0,1,0,0,0,0,0,1
115,0,0,0,9.3,3,2.51,7,1,482.6,259,46.83,0,1,0,0,0,0,0,0,1
108,0,0,0,14.0,9,3.78,2,1,741.9000000000001,302,78.67,0,1,0,0,0,0,0,0,1
139,0,0,0,12.1,1,3.27,0,0,543.9,323,47.17,1,0,0,0,0,0,0,0,1
102,0,0,0,10.0,1,2.7,4,0,597.2,312,64.19,1,0,0,0,0,0,0,1,0
149,0,0,0,8.8,1,2.38,1,0,653.2,243,60.900000000000006,1,0,0,0,0,0,0,0,1
113,0,0,0,13.1,7,3.54,2,0,545.0,322,52.910000000000004,0,1,0,0,0,0,0,0,1
131,0,1,33,5.2,5,1.4,1,0,624.5,309,57.99999999999999,1,0,0,0,0,0,0,0,1
83,0,0,0,11.4,10,3.08,0,0,513.6,343,44.260000000000005,1,0,0,0,0,0,0,0,1
96,0,1,21,10.8,6,2.92,2,0,662.5,317,71.02,0,1,0,0,0,0,0,0,1
98,0,0,0,8.5,7,2.3,1,0,450.80000000000007,337,47.06,1,0,0,0,0,0,0,0,1
3,0,0,0,14.1,3,3.81,3,0,559.2,338,56.43,0,1,0,0,0,0,0,0,1
77,0,1,17,11.3,5,3.05,0,0,625.5999999999999,283,61.81,1,0,0,0,0,0,0,0,1
75,0,1,24,9.4,2,2.54,3,0,678.4,333,66.0,1,0,0,0,0,0,0,0,1
40,0,0,0,10.5,3,2.84,4,1,564.1,353,52.260000000000005,0,0,1,0,0,0,0,0,1
108,0,0,0,10.6,6,2.86,0,0,714.1,333,70.98,0,1,0,0,0,1,0,0,0
100,0,0,0,11.7,2,3.16,4,1,595.7,278,48.879999999999995,0,1,0,0,0,0,0,0,1
16,0,0,0,10.2,11,2.75,3,0,540.8,316,53.78,0,1,0,0,0,0,0,0,1
115,0,1,16,5.6,4,1.51,2,0,480.5,334,45.709999999999994,0,0,1,0,0,0,0,0,1
108,0,1,25,8.7,1,2.35,3,0,446.3,300,45.82,0,0,1,0,0,0,0,0,1
161,0,0,0,7.8,5,2.11,2,1,794.2,339,85.24000000000001,0,1,0,0,0,0,0,0,1
147,0,0,0,10.4,4,2.81,2,0,602.5,278,55.5,0,1,0,0,0,0,0,0,1
107,0,0,0,11.4,5,3.08,3,0,375.7,302,39.839999999999996,0,1,0,0,0,0,0,0,1
120,0,0,0,10.8,3,2.92,1,0,682.2,321,63.02,0,0,1,0,0,0,0,1,0
107,0,1,36,10.3,2,2.78,1,0,442.2,295,39.120000000000005,1,0,0,0,0,1,0,0,0
58,0,0,0,14.7,5,3.97,3,0,505.4,309,45.94,0,0,1,0,0,0,0,0,1
91,0,0,0,13.3,3,3.59,2,0,458.7,288,46.04,1,0,0,0,0,0,0,0,1
13,0,0,0,7.1,5,1.92,2,0,604.4,350,54.68000000000001,0,1,0,0,0,0,0,0,1
104,0,0,0,15.2,6,4.1,5,0,610.4,283,69.7,1,0,0,0,0,0,0,0,1
93,0,1,31,10.7,4,2.89,1,0,643.0,272,67.1,0,1,0,0,0,0,0,0,1
95,0,0,0,12.8,4,3.46,2,0,509.19999999999993,309,53.2,0,0,1,0,0,0,0,0,1
104,0,0,0,10.0,4,2.7,3,0,512.8,381,44.2,0,1,0,0,0,0,0,0,1
35,0,0,0,10.3,2,2.78,5,1,511.99999999999994,315,46.64,1,0,0,0,0,0,0,0,1
143,0,0,0,13.9,5,3.75,1,0,674.6999999999999,295,61.43000000000001,0,0,1,0,0,0,0,0,1
62,0,0,0,8.5,4,2.3,4,0,596.6,323,62.43000000000001,0,1,0,0,0,0,0,0,1
60,1,0,0,11.0,2,2.97,0,1,685.3,353,67.67,0,1,0,0,0,0,0,0,1
56,0,0,0,7.1,5,1.92,0,1,788.2,319,74.33,1,0,0,0,0,0,0,0,1
183,0,0,0,9.5,4,2.57,1,0,740.8,285,66.95,0,1,0,0,0,0,0,0,1
94,0,0,0,10.5,4,2.84,2,0,564.9,267,59.28,0,1,0,0,0,0,0,0,1
73,0,1,47,6.3,3,1.7,2,0,552.3,325,54.730000000000004,0,1,0,0,0,0,0,0,1
123,0,0,0,9.6,4,2.59,2,0,533.4000000000001,317,44.36,1,0,0,0,0,0,0,0,1
64,0,0,0,10.4,1,2.81,3,0,521.0,283,45.370000000000005,1,0,0,0,0,0,0,0,1
127,1,0,0,6.2,4,1.67,4,1,494.5,341,47.33,0,1,0,0,0,0,0,0,1
33,0,0,0,9.3,5,2.51,3,0,625.6,321,59.35,0,1,0,0,0,0,0,0,1
123,0,0,0,2.1,5,0.57,0,0,666.6,254,66.42999999999999,1,0,0,0,0,0,0,0,1
148,0,0,0,10.0,5,2.7,2,0,701.9,343,66.03,0,0,1,0,0,0,0,0,1
81,0,0,0,13.3,3,3.59,0,0,500.5,349,47.96,0,1,0,0,0,0,0,0,1
52,0,0,0,11.0,5,2.97,1,0,657.2,343,66.05,0,1,0,0,0,0,0,0,1
91,0,1,44,9.1,3,2.46,1,0,631.8,294,62.42,1,0,0,0,0,0,0,0,1
152,0,0,0,9.0,2,2.43,1,0,561.8,306,59.25000000000001,0,0,1,0,0,0,0,0,1
201,0,0,0,11.2,4,3.02,1,1,776.3,277,75.13,0,1,0,0,0,0,1,0,0
78,0,0,0,12.0,3,3.24,4,1,422.4,311,36.67,0,1,0,0,0,0,0,0,1
67,0,0,0,7.5,6,2.03,0,0,576.6,304,50.48,0,1,0,0,0,0,0,0,1
100,0,0,0,9.7,6,2.62,1,0,644.9000000000001,324,62.31,1,0,0,0,0,0,0,0,1
41,0,0,0,12.3,5,3.32,3,0,692.4000000000001,297,68.93,0,0,1,0,0,0,0,0,1
133,0,0,0,12.9,4,3.48,3,0,603.3,334,52.49,0,1,0,0,0,0,0,0,1
36,0,1,43,8.6,6,2.32,2,0,484.9,345,30.72,1,0,0,0,0,0,0,0,1
51,0,1,28,8.3,3,2.24,0,0,726.5999999999999,308,75.42999999999999,0,0,1,1,0,0,0,0,0
84,0,1,41,12.8,5,3.46,1,0,512.3,320,47.92,1,0,0,0,0,0,0,0,1
91,0,0,0,13.8,5,3.73,0,0,526.7,294,55.74,0,1,0,0,0,0,0,0,1
110,0,0,0,9.4,4,2.54,1,0,586.1,294,57.61,1,0,0,0,0,0,0,0,1
121,0,0,0,10.1,4,2.73,5,0,552.5,275,59.53,1,0,0,0,0,0,0,0,1
109,0,0,0,7.8,8,2.11,3,0,548.4,308,56.34,0,1,0,0,0,0,0,1,0
95,0,0,0,8.4,4,2.27,2,0,483.0,304,49.3,0,0,1,0,0,0,0,0,1
72,0,0,0,6.8,3,1.84,0,0,624.4000000000001,335,59.01,0,1,0,0,0,0,0,0,1
