account_length,international_plan,voice_mail_plan,number_vmail_messages,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,churn,total_minutes,total_calls,total_charge,area_code_area_code_408,area_code_area_code_415,area_code_area_code_510,state_MD,state_MN,state_NJ,state_TX,state_WV,state_other,avg_mt_minutes,avg_mt_calls,avg_mt_charge,avg_call_charge,avg_intl_call_charge,avg_call_minutes,avg_intl_call_minutes,both_plans
65,0,0,0,9.8,4,2.65,2,0,536.6,272,51.53999999999999,0,0,1,0,0,0,0,0,1,8.255384615384616,4.184615384615385,0.7929230769230768,0.18948529411764703,0.6625,1.972794117647059,2.45,0
85,0,0,0,9.8,4,2.65,1,0,585.1999999999999,333,53.09,0,1,0,0,0,0,0,0,1,6.88470588235294,3.9176470588235293,0.6245882352941177,0.15942942942942945,0.6625,1.757357357357357,2.45,0
71,0,0,0,10.1,5,2.73,3,1,807.5999999999999,326,82.79999999999998,0,0,1,0,0,0,0,0,1,11.374647887323942,4.591549295774648,1.1661971830985913,0.2539877300613496,0.546,2.4773006134969324,2.02,0
112,0,1,30,13.3,7,3.59,0,0,359.3,308,30.38,1,0,0,0,0,0,0,0,1,3.2080357142857143,2.75,0.27125,0.09863636363636363,0.5128571428571428,1.1665584415584416,1.9000000000000001,0
110,0,0,0,6.9,6,1.86,0,0,548.2,299,50.97,0,1,0,0,0,0,0,0,1,4.983636363636364,2.7181818181818183,0.46336363636363637,0.17046822742474915,0.31,1.833444816053512,1.1500000000000001,0
111,0,0,0,12.7,3,3.43,2,0,642.4,296,68.38,0,1,0,0,0,0,0,0,1,5.787387387387387,2.6666666666666665,0.616036036036036,0.23101351351351349,1.1433333333333333,2.17027027027027,4.233333333333333,0
74,0,0,0,9.7,4,2.62,2,1,714.1,300,77.44999999999999,1,0,0,0,0,0,0,0,1,9.65,4.054054054054054,1.0466216216216215,0.25816666666666666,0.655,2.380333333333333,2.425,0
105,0,0,0,10.9,4,2.94,2,0,461.4,267,43.080000000000005,0,0,1,0,0,0,0,0,1,4.394285714285714,2.5428571428571427,0.41028571428571436,0.1613483146067416,0.735,1.7280898876404494,2.725,0
40,0,0,0,9.6,7,2.59,0,0,629.4,265,67.96000000000001,1,0,0,0,0,0,0,0,1,15.735,6.625,1.6990000000000003,0.25645283018867926,0.37,2.3750943396226414,1.3714285714285714,0
128,1,1,18,13.6,2,3.67,0,1,601.5,300,61.26,1,0,0,0,0,0,0,0,1,4.69921875,2.34375,0.47859375,0.2042,1.835,2.005,6.8,1
123,0,0,0,10.1,6,2.73,2,1,737.0999999999999,300,73.65,1,0,0,0,1,0,0,0,0,5.992682926829268,2.4390243902439024,0.5987804878048781,0.24550000000000002,0.455,2.457,1.6833333333333333,0
122,0,0,0,9.5,4,2.57,0,0,525.7,248,50.169999999999995,0,0,1,0,0,0,0,0,1,4.309016393442623,2.0327868852459017,0.41122950819672127,0.20229838709677417,0.6425,2.1197580645161294,2.375,0
114,0,1,19,12.6,1,3.4,3,0,556.2,321,54.02,1,0,0,0,0,0,0,0,1,4.878947368421053,2.8157894736842106,0.47385964912280704,0.16828660436137072,3.4,1.732710280373832,12.6,0
102,0,1,25,10.2,6,2.75,2,0,502.3,276,46.849999999999994,0,1,0,0,0,0,0,0,1,4.924509803921569,2.7058823529411766,0.459313725490196,0.16974637681159419,0.4583333333333333,1.819927536231884,1.7,0
126,0,0,0,14.4,1,3.89,0,0,560.0,266,43.25,0,1,0,0,0,0,0,0,1,4.444444444444445,2.111111111111111,0.34325396825396826,0.162593984962406,3.89,2.1052631578947367,14.4,0
150,0,0,0,12.2,2,3.29,4,1,507.1,271,48.269999999999996,0,1,0,0,0,0,0,0,1,3.380666666666667,1.8066666666666666,0.3218,0.1781180811808118,1.645,1.8712177121771219,6.1,0
60,0,0,0,11.7,4,3.16,2,1,788.2,292,81.93,1,0,0,0,0,1,0,0,0,13.136666666666667,4.866666666666666,1.3655000000000002,0.28058219178082194,0.79,2.699315068493151,2.925,0
123,0,0,0,13.3,5,3.59,3,0,607.7,279,66.69,1,0,0,0,0,0,1,0,0,4.940650406504066,2.268292682926829,0.5421951219512194,0.2390322580645161,0.718,2.178136200716846,2.66,0
29,0,0,0,14.2,4,3.83,1,0,470.6,232,50.68,0,0,1,1,0,0,0,0,0,16.227586206896554,8.0,1.7475862068965518,0.21844827586206897,0.9575,2.028448275862069,3.55,0
111,0,0,0,11.9,7,3.21,4,0,569.6,327,59.900000000000006,0,1,0,0,0,0,0,0,1,5.1315315315315315,2.945945945945946,0.5396396396396397,0.1831804281345566,0.4585714285714286,1.7418960244648318,1.7,0
37,1,0,0,9.8,1,2.65,0,1,582.3,305,55.14,0,0,1,0,0,0,1,0,0,15.737837837837837,8.243243243243244,1.4902702702702704,0.18078688524590164,2.65,1.9091803278688524,9.8,0
111,0,0,0,11.6,4,3.13,0,1,724.0,293,73.5,1,0,0,0,0,0,0,0,1,6.5225225225225225,2.6396396396396398,0.6621621621621622,0.2508532423208191,0.7825,2.47098976109215,2.9,0
81,0,0,0,13.7,3,3.7,1,0,600.5,257,54.989999999999995,0,0,1,0,0,0,0,0,1,7.41358024691358,3.1728395061728394,0.6788888888888889,0.2139688715953307,1.2333333333333334,2.3365758754863815,4.566666666666666,0
46,0,0,0,12.7,2,3.43,1,0,513.1,296,45.44,0,0,1,0,0,0,0,0,1,11.154347826086957,6.434782608695652,0.9878260869565217,0.1535135135135135,1.715,1.733445945945946,6.35,0
69,0,1,27,16.4,3,4.43,0,0,787.3,269,78.89999999999999,0,0,1,0,0,0,0,0,1,11.410144927536232,3.898550724637681,1.143478260869565,0.2933085501858736,1.4766666666666666,2.9267657992565055,5.466666666666666,0
125,0,0,0,8.1,3,2.19,1,0,456.2,277,40.099999999999994,1,0,0,0,0,0,0,0,1,3.6496,2.216,0.3208,0.14476534296028878,0.73,1.6469314079422381,2.6999999999999997,0
43,0,0,0,10.7,3,2.89,3,0,467.4,310,30.85,0,1,0,0,0,0,0,0,1,10.869767441860464,7.209302325581396,0.7174418604651163,0.09951612903225807,0.9633333333333334,1.5077419354838708,3.5666666666666664,0
94,0,0,0,9.7,6,2.62,1,0,688.3,308,68.81,0,0,1,0,0,0,0,0,1,7.322340425531914,3.276595744680851,0.7320212765957447,0.22340909090909092,0.4366666666666667,2.2347402597402595,1.6166666666666665,0
46,0,0,0,11.2,5,3.02,3,0,619.2,271,60.69,1,0,0,0,0,0,0,0,1,13.460869565217392,5.891304347826087,1.3193478260869564,0.22394833948339482,0.604,2.2848708487084872,2.2399999999999998,0
73,0,1,26,10.2,6,2.75,2,0,459.4,291,41.33,1,0,0,0,0,0,0,0,1,6.293150684931507,3.9863013698630136,0.5661643835616438,0.1420274914089347,0.4583333333333333,1.5786941580756013,1.7,0
146,0,1,23,7.4,4,2.0,2,0,682.9,355,59.02,1,0,0,0,0,0,0,0,1,4.677397260273972,2.4315068493150687,0.4042465753424658,0.16625352112676056,0.5,1.9236619718309858,1.85,0
93,0,0,0,10.9,10,2.94,1,0,660.2,281,69.76,0,1,0,0,0,0,0,0,1,7.098924731182796,3.021505376344086,0.7501075268817204,0.24825622775800713,0.294,2.349466192170819,1.09,0
52,0,1,31,11.0,4,2.97,1,0,588.5,262,51.97,1,0,0,0,0,0,0,0,1,11.317307692307692,5.038461538461538,0.9994230769230769,0.1983587786259542,0.7425,2.24618320610687,2.75,0
129,0,1,31,10.3,8,2.78,2,0,615.4,277,60.81,0,0,1,0,1,0,0,0,0,4.770542635658915,2.147286821705426,0.4713953488372093,0.21953068592057762,0.3475,2.2216606498194946,1.2875,0
94,0,0,0,13.0,1,3.51,1,0,687.4,238,65.67999999999999,0,1,0,0,0,0,0,0,1,7.312765957446809,2.5319148936170213,0.6987234042553191,0.2759663865546218,3.51,2.888235294117647,13.0,0
100,0,0,0,11.2,2,3.02,0,0,532.0,350,52.83,0,1,0,0,0,0,0,0,1,5.32,3.5,0.5283,0.15094285714285713,1.51,1.52,5.6,0
43,0,0,0,11.3,7,3.05,1,0,668.9,291,66.61999999999999,0,1,0,0,0,0,0,1,0,15.555813953488371,6.767441860465116,1.5493023255813951,0.22893470790378004,0.43571428571428567,2.2986254295532644,1.6142857142857143,0
130,0,0,0,8.9,3,2.4,0,0,582.6999999999999,306,61.11,0,1,0,0,0,0,0,0,1,4.482307692307692,2.353846153846154,0.47007692307692306,0.19970588235294118,0.7999999999999999,1.9042483660130716,2.966666666666667,0
124,0,0,0,10.9,1,2.94,3,0,653.0,341,61.08,0,1,0,0,0,0,0,0,1,5.266129032258065,2.75,0.4925806451612903,0.17912023460410556,2.94,1.9149560117302054,10.9,0
92,1,0,0,12.0,5,3.24,3,1,743.9000000000001,327,73.3,0,0,1,0,0,0,0,0,1,8.085869565217392,3.5543478260869565,0.7967391304347826,0.22415902140672783,0.648,2.2749235474006118,2.4,0
48,0,0,0,13.2,5,3.56,4,0,578.8,271,56.23,0,1,0,0,0,0,0,0,1,12.058333333333332,5.645833333333333,1.1714583333333333,0.20749077490774906,0.712,2.1357933579335793,2.6399999999999997,0
98,0,1,29,6.6,3,1.78,2,0,577.1,314,48.56999999999999,0,0,1,0,0,0,0,0,1,5.8887755102040815,3.204081632653061,0.49561224489795913,0.15468152866242035,0.5933333333333334,1.8378980891719745,2.1999999999999997,0
100,0,0,0,12.5,3,3.38,1,1,453.1,325,40.870000000000005,0,1,0,0,0,0,0,0,1,4.531000000000001,3.25,0.40870000000000006,0.12575384615384616,1.1266666666666667,1.3941538461538463,4.166666666666667,0
164,0,0,0,12.7,2,3.43,1,0,459.20000000000005,241,42.879999999999995,0,1,0,0,0,0,0,0,1,2.8000000000000003,1.4695121951219512,0.2614634146341463,0.17792531120331948,1.715,1.9053941908713694,6.35,0
105,0,0,0,10.8,5,2.92,1,0,670.5999999999999,304,61.72,0,1,0,0,0,0,0,0,1,6.386666666666666,2.895238095238095,0.5878095238095238,0.2030263157894737,0.584,2.2059210526315787,2.16,0
89,1,0,0,10.9,4,2.94,0,0,530.3,325,56.43,1,0,0,0,0,0,0,0,1,5.9584269662921345,3.651685393258427,0.6340449438202247,0.17363076923076923,0.735,1.6316923076923076,2.725,0
126,0,0,0,12.7,4,3.43,3,1,678.5,296,72.24000000000001,0,1,0,0,0,0,0,0,1,5.384920634920635,2.3492063492063493,0.5733333333333334,0.2440540540540541,0.8575,2.29222972972973,3.175,0
96,0,0,0,10.0,7,2.7,1,0,596.4,266,53.83,1,0,0,0,0,0,0,0,1,6.2124999999999995,2.7708333333333335,0.5607291666666666,0.2023684210526316,0.38571428571428573,2.2421052631578946,1.4285714285714286,0
120,0,1,33,11.6,5,3.13,0,0,609.5999999999999,255,71.41,0,1,0,0,0,0,0,0,1,5.079999999999999,2.125,0.5950833333333333,0.2800392156862745,0.626,2.3905882352941172,2.32,0
212,0,0,0,12.6,4,3.4,2,1,711.8,342,72.46000000000001,0,1,0,0,0,0,0,0,1,3.3575471698113204,1.6132075471698113,0.3417924528301887,0.2118713450292398,0.85,2.081286549707602,3.15,0
72,0,0,0,9.6,6,2.59,2,0,554.8,310,47.910000000000004,0,1,0,0,0,0,0,0,1,7.705555555555555,4.305555555555555,0.6654166666666668,0.1545483870967742,0.43166666666666664,1.7896774193548386,1.5999999999999999,0
155,1,1,26,11.1,3,3.0,1,0,497.59999999999997,333,54.42,0,1,0,0,0,0,0,0,1,3.210322580645161,2.1483870967741936,0.3510967741935484,0.16342342342342342,1.0,1.4942942942942943,3.6999999999999997,1
89,0,0,0,9.5,4,2.57,2,0,415.2,281,37.09,0,1,0,0,0,0,0,0,1,4.665168539325842,3.157303370786517,0.4167415730337079,0.1319928825622776,0.6425,1.4775800711743772,2.375,0
126,1,0,0,12.5,8,3.38,2,0,729.4000000000001,342,67.38000000000001,1,0,0,0,0,0,0,0,1,5.78888888888889,2.7142857142857144,0.5347619047619049,0.19701754385964915,0.4225,2.1327485380116964,1.5625,0
172,0,0,0,12.0,5,3.24,2,1,695.1,317,75.28999999999999,1,0,0,0,0,0,0,0,1,4.041279069767442,1.8430232558139534,0.4377325581395348,0.23750788643533122,0.648,2.192744479495268,2.4,0
75,0,0,0,11.3,11,3.05,3,0,628.9,293,64.07000000000001,0,1,0,0,0,0,0,0,1,8.385333333333334,3.9066666666666667,0.8542666666666667,0.21866894197952222,0.2772727272727273,2.1464163822525597,1.0272727272727273,0
143,0,0,0,10.2,2,2.75,2,0,547.4,331,53.87,0,0,1,0,0,0,0,0,1,3.8279720279720277,2.3146853146853146,0.3767132867132867,0.16274924471299093,1.375,1.6537764350453172,5.1,0
166,1,0,0,13.2,3,3.56,0,1,547.3,281,41.16,0,0,1,0,0,0,0,0,1,3.2969879518072287,1.6927710843373494,0.24795180722891563,0.14647686832740212,1.1866666666666668,1.9476868327402133,4.3999999999999995,0
132,0,0,0,13.0,2,3.51,1,0,652.0999999999999,326,60.400000000000006,0,1,0,0,0,0,0,0,1,4.9401515151515145,2.4696969696969697,0.45757575757575764,0.18527607361963191,1.755,2.0003067484662576,6.5,0
94,1,0,0,7.9,1,2.13,1,1,602.3,276,51.89,1,0,0,0,0,0,0,0,1,6.407446808510638,2.9361702127659575,0.5520212765957447,0.1880072463768116,2.13,2.182246376811594,7.9,0
99,0,0,0,12.1,5,3.27,0,0,533.1,251,52.99,0,1,0,0,0,0,0,0,1,5.384848484848485,2.5353535353535355,0.5352525252525253,0.2111155378486056,0.654,2.1239043824701196,2.42,0
136,0,1,35,6.9,4,1.86,1,0,718.2,309,69.95,0,1,0,0,0,0,0,0,1,5.280882352941177,2.2720588235294117,0.5143382352941177,0.22637540453074434,0.465,2.324271844660194,1.725,0
119,0,0,0,7.4,10,2.0,1,0,709.4,297,71.53999999999999,0,1,0,0,0,0,0,0,1,5.961344537815126,2.495798319327731,0.6011764705882352,0.24087542087542085,0.2,2.3885521885521883,0.74,0
115,1,0,0,9.9,1,2.67,3,1,622.1,277,69.5,0,0,1,0,0,0,0,0,1,5.409565217391305,2.408695652173913,0.6043478260869565,0.2509025270758123,2.67,2.2458483754512635,9.9,0
160,0,0,0,13.0,3,3.51,2,0,592.9,316,57.81999999999999,0,1,0,0,0,0,0,0,1,3.705625,1.975,0.36137499999999995,0.18297468354430377,1.17,1.8762658227848101,4.333333333333333,0
120,0,0,0,6.7,8,1.81,1,0,577.3,309,51.0,0,0,1,0,0,0,0,0,1,4.810833333333333,2.575,0.425,0.1650485436893204,0.22625,1.868284789644013,0.8375,0
173,0,0,0,10.3,3,2.78,1,0,469.2,351,51.78,0,1,0,0,0,0,0,1,0,2.7121387283236995,2.0289017341040463,0.2993063583815029,0.14752136752136752,0.9266666666666666,1.3367521367521367,3.4333333333333336,0
156,0,0,0,10.6,2,2.86,0,0,610.4,267,57.18000000000001,0,1,0,0,0,0,0,0,1,3.9128205128205127,1.7115384615384615,0.3665384615384616,0.21415730337078653,1.43,2.286142322097378,5.3,0
70,0,0,0,10.9,4,2.94,0,0,657.7,301,60.82,0,1,0,0,0,0,0,0,1,9.395714285714286,4.3,0.8688571428571429,0.20205980066445184,0.735,2.185049833887043,2.725,0
41,0,0,0,6.8,1,1.84,1,0,601.0,317,58.269999999999996,0,0,1,0,0,0,0,0,1,14.658536585365853,7.7317073170731705,1.4212195121951219,0.18381703470031543,1.84,1.8958990536277602,6.8,0
132,0,0,0,11.2,4,3.02,0,0,596.2,258,61.25000000000001,1,0,0,0,0,0,0,0,1,4.516666666666667,1.9545454545454546,0.46401515151515155,0.23740310077519383,0.755,2.3108527131782948,2.8,0
93,0,0,0,7.8,4,2.11,2,0,604.7,258,56.23,0,1,0,0,0,0,0,0,1,6.502150537634409,2.774193548387097,0.6046236559139785,0.21794573643410853,0.5275,2.3437984496124034,1.95,0
109,0,0,0,13.1,1,3.54,2,0,624.8,278,58.26,0,1,0,0,0,0,0,0,1,5.7321100917431185,2.55045871559633,0.5344954128440367,0.209568345323741,3.54,2.247482014388489,13.1,0
80,0,0,0,7.3,5,1.97,0,0,501.99999999999994,305,45.760000000000005,0,0,1,0,0,0,0,0,1,6.2749999999999995,3.8125,0.5720000000000001,0.1500327868852459,0.394,1.645901639344262,1.46,0
54,0,1,24,11.6,3,3.13,2,0,384.7,305,36.57,0,1,0,0,0,0,0,0,1,7.124074074074074,5.648148148148148,0.6772222222222223,0.11990163934426229,1.0433333333333332,1.261311475409836,3.8666666666666667,0
121,0,0,0,2.9,7,0.78,2,0,559.1,332,51.22,0,1,0,0,0,0,0,0,1,4.620661157024793,2.743801652892562,0.42330578512396694,0.15427710843373493,0.11142857142857143,1.6840361445783134,0.41428571428571426,0
157,0,1,29,15.0,5,4.05,1,0,617.6,328,63.42999999999999,0,0,1,0,0,0,0,0,1,3.9337579617834395,2.089171974522293,0.40401273885350314,0.1933841463414634,0.8099999999999999,1.8829268292682928,3.0,0
138,0,0,0,14.0,6,3.78,3,0,607.0,341,57.010000000000005,0,0,1,0,0,0,0,0,1,4.398550724637682,2.471014492753623,0.41311594202898555,0.16718475073313785,0.63,1.780058651026393,2.3333333333333335,0
92,0,1,31,11.8,5,3.19,1,0,666.7,297,62.19,0,1,0,0,0,0,0,0,1,7.246739130434783,3.2282608695652173,0.6759782608695651,0.20939393939393938,0.638,2.244781144781145,2.3600000000000003,0
126,0,0,0,13.0,3,3.51,1,0,532.0,302,53.78,0,1,0,0,0,0,1,0,0,4.222222222222222,2.3968253968253967,0.42682539682539683,0.1780794701986755,1.17,1.7615894039735098,4.333333333333333,0
41,0,0,0,10.9,2,2.94,3,1,785.7,281,77.45,0,1,0,0,0,0,0,0,1,19.163414634146342,6.853658536585366,1.8890243902439026,0.27562277580071176,1.47,2.7960854092526692,5.45,0
167,0,0,0,12.4,4,3.35,4,1,559.0,296,53.230000000000004,0,1,0,0,0,0,0,0,1,3.3473053892215567,1.7724550898203593,0.3187425149700599,0.1798310810810811,0.8375,1.8885135135135136,3.1,0
91,0,0,0,7.3,4,1.97,2,0,680.4,310,58.86,0,0,1,0,0,0,0,0,1,7.476923076923077,3.4065934065934065,0.6468131868131868,0.1898709677419355,0.4925,2.1948387096774193,1.825,0
127,0,0,0,9.7,4,2.62,3,0,435.2,312,38.67,0,0,1,0,0,0,0,0,1,3.426771653543307,2.456692913385827,0.30448818897637797,0.1239423076923077,0.655,1.3948717948717948,2.425,0
88,0,1,27,10.9,1,2.94,1,0,534.4,302,45.800000000000004,1,0,0,0,0,0,0,0,1,6.072727272727272,3.4318181818181817,0.5204545454545455,0.15165562913907285,2.94,1.7695364238410596,10.9,0
113,0,0,0,5.4,9,1.46,1,0,398.6,304,36.08,0,1,0,0,0,0,0,0,1,3.527433628318584,2.690265486725664,0.3192920353982301,0.11868421052631578,0.1622222222222222,1.3111842105263158,0.6000000000000001,0
78,0,0,0,5.3,6,1.43,2,0,583.1,275,55.61,0,0,1,0,0,0,0,0,1,7.475641025641026,3.5256410256410255,0.712948717948718,0.20221818181818182,0.2383333333333333,2.1203636363636362,0.8833333333333333,0
136,1,1,29,9.0,3,2.43,2,0,559.2,287,45.02,1,0,0,0,0,0,0,0,1,4.111764705882353,2.110294117647059,0.3310294117647059,0.15686411149825785,0.81,1.948432055749129,3.0,1
68,0,1,34,6.1,10,1.65,1,0,552.8,292,52.24999999999999,0,1,0,0,0,0,0,0,1,8.129411764705882,4.294117647058823,0.7683823529411764,0.17893835616438353,0.16499999999999998,1.8931506849315067,0.61,0
132,0,1,10,11.5,4,3.11,0,0,617.5999999999999,238,62.339999999999996,0,1,0,0,0,0,0,0,1,4.678787878787878,1.803030303030303,0.47227272727272723,0.2619327731092437,0.7775,2.594957983193277,2.875,0
110,0,0,0,8.5,4,2.3,2,0,660.8,249,66.86,0,1,0,0,0,0,0,0,1,6.007272727272727,2.2636363636363637,0.6078181818181818,0.2685140562248996,0.575,2.6538152610441763,2.125,0
121,0,0,0,8.4,6,2.27,1,0,513.9,281,50.21000000000001,0,0,1,0,0,0,0,1,0,4.247107438016529,2.322314049586777,0.41495867768595046,0.17868327402135234,0.37833333333333335,1.8288256227758006,1.4000000000000001,0
116,0,0,0,14.0,3,3.78,2,0,463.4,359,39.28,0,0,1,0,0,0,0,0,1,3.9948275862068963,3.0948275862068964,0.33862068965517245,0.1094150417827298,1.26,1.2908077994428968,4.666666666666667,0
112,1,1,16,10.4,3,2.81,1,0,549.2,255,57.66,0,1,0,0,0,0,0,0,1,4.903571428571429,2.2767857142857144,0.5148214285714285,0.2261176470588235,0.9366666666666666,2.1537254901960785,3.466666666666667,1
97,1,0,0,11.0,2,2.97,4,1,679.1,316,60.46,0,0,1,0,0,0,0,0,1,7.0010309278350515,3.2577319587628866,0.623298969072165,0.19132911392405064,1.485,2.1490506329113925,5.5,0
43,0,0,0,6.8,3,1.84,2,0,453.1,374,45.12,0,0,1,0,0,0,0,0,1,10.537209302325582,8.69767441860465,1.0493023255813954,0.12064171122994652,0.6133333333333334,1.2114973262032087,2.2666666666666666,0
110,0,0,0,11.2,8,3.02,3,0,523.3,344,48.05,0,1,0,0,0,0,0,0,1,4.757272727272727,3.1272727272727274,0.43681818181818177,0.13968023255813952,0.3775,1.521220930232558,1.4,0
67,0,0,0,10.6,4,2.86,1,0,564.7,362,56.87,1,0,0,0,0,0,0,0,1,8.428358208955224,5.402985074626866,0.8488059701492537,0.15709944751381213,0.715,1.5599447513812157,2.65,0
166,0,0,0,9.8,5,2.65,0,0,471.1,326,45.06,1,0,0,0,1,0,0,0,0,2.8379518072289156,1.963855421686747,0.27144578313253015,0.13822085889570554,0.53,1.4450920245398773,1.9600000000000002,0
129,0,0,0,9.6,3,2.59,1,0,606.5999999999999,321,56.28,1,0,0,0,0,0,0,0,1,4.702325581395348,2.488372093023256,0.43627906976744185,0.1753271028037383,0.8633333333333333,1.889719626168224,3.1999999999999997,0
103,1,0,0,6.8,3,1.84,3,0,474.1,270,48.58,0,0,1,0,0,0,0,0,1,4.6029126213592235,2.621359223300971,0.4716504854368932,0.1799259259259259,0.6133333333333334,1.7559259259259261,2.2666666666666666,0
71,0,0,0,11.7,7,3.16,0,1,724.3,261,75.06,0,1,0,0,0,0,0,0,1,10.201408450704225,3.676056338028169,1.0571830985915494,0.28758620689655173,0.45142857142857146,2.775095785440613,1.6714285714285713,0
112,0,1,27,11.1,3,3.0,4,0,629.0,321,63.98,0,1,0,0,0,0,0,0,1,5.616071428571429,2.8660714285714284,0.5712499999999999,0.19931464174454827,1.0,1.9595015576323989,3.6999999999999997,0
98,0,0,0,12.4,2,3.35,0,1,717.6999999999999,265,71.58,0,1,0,0,0,0,1,0,0,7.323469387755101,2.704081632653061,0.7304081632653061,0.27011320754716983,1.675,2.7083018867924524,6.2,0
90,0,0,0,13.0,7,3.51,1,0,611.9000000000001,348,60.93,0,1,0,0,0,0,0,0,1,6.79888888888889,3.8666666666666667,0.677,0.17508620689655172,0.5014285714285714,1.7583333333333335,1.8571428571428572,0
58,0,0,0,11.8,3,3.19,2,0,607.2,279,64.67,0,1,0,0,0,0,0,0,1,10.46896551724138,4.810344827586207,1.115,0.2317921146953405,1.0633333333333332,2.1763440860215058,3.9333333333333336,0
116,0,0,0,11.3,5,3.05,5,1,600.1,298,53.58,1,0,0,0,0,0,0,0,1,5.173275862068966,2.5689655172413794,0.4618965517241379,0.1797986577181208,0.61,2.013758389261745,2.2600000000000002,0
87,0,0,0,8.6,7,2.32,3,0,626.9000000000001,264,60.32,0,1,0,0,0,0,0,0,1,7.2057471264367825,3.0344827586206895,0.6933333333333334,0.22848484848484849,0.3314285714285714,2.3746212121212125,1.2285714285714284,0
120,0,0,0,10.2,6,2.75,2,0,563.2,259,56.78,0,1,0,0,0,0,0,0,1,4.693333333333333,2.158333333333333,0.4731666666666667,0.21922779922779922,0.4583333333333333,2.1745173745173747,1.7,0
97,0,1,24,12.1,9,3.27,0,0,604.6,284,55.6,0,1,0,0,0,0,0,0,1,6.2329896907216495,2.9278350515463916,0.5731958762886598,0.19577464788732396,0.36333333333333334,2.12887323943662,1.3444444444444443,0
68,0,0,0,15.5,5,4.19,2,0,493.5,229,45.53,0,0,1,0,0,0,0,0,1,7.257352941176471,3.3676470588235294,0.6695588235294118,0.19882096069868996,0.8380000000000001,2.1550218340611353,3.1,0
93,0,0,0,12.1,5,3.27,1,0,621.3,246,57.92,1,0,0,0,0,0,0,0,1,6.680645161290322,2.6451612903225805,0.6227956989247312,0.2354471544715447,0.654,2.5256097560975608,2.42,0
120,0,0,0,10.5,2,2.84,1,0,502.2,321,48.24999999999999,0,1,0,0,0,0,0,0,1,4.185,2.675,0.4020833333333333,0.15031152647975077,1.42,1.564485981308411,5.25,0
41,0,0,0,10.2,6,2.75,2,0,678.7,337,69.21,1,0,0,0,0,0,0,0,1,16.553658536585367,8.21951219512195,1.6880487804878048,0.20537091988130562,0.4583333333333333,2.013946587537092,1.7,0
80,0,0,0,7.6,5,2.05,2,0,574.3,255,59.96,0,0,1,0,0,0,0,0,1,7.178749999999999,3.1875,0.7495,0.23513725490196077,0.41,2.252156862745098,1.52,0
83,0,1,25,17.6,5,4.75,2,0,691.4,317,65.05,0,1,0,0,0,0,0,0,1,8.330120481927711,3.819277108433735,0.7837349397590361,0.20520504731861197,0.95,2.181072555205047,3.5200000000000005,0
109,1,0,0,7.8,3,2.11,2,0,533.5,345,58.349999999999994,0,0,1,0,0,0,0,0,1,4.894495412844036,3.165137614678899,0.5353211009174311,0.16913043478260867,0.7033333333333333,1.546376811594203,2.6,0
66,0,1,33,7.1,9,1.92,3,0,371.09999999999997,305,32.19,0,0,1,0,0,0,0,0,1,5.622727272727272,4.621212121212121,0.4877272727272727,0.10554098360655736,0.21333333333333332,1.2167213114754096,0.7888888888888889,0
104,0,0,0,12.4,5,3.35,0,0,514.4000000000001,278,41.519999999999996,0,0,1,0,0,0,0,0,1,4.946153846153847,2.673076923076923,0.39923076923076917,0.1493525179856115,0.67,1.8503597122302162,2.48,0
89,0,0,0,11.0,5,2.97,1,0,586.2,284,51.32,0,0,1,0,0,0,0,0,1,6.586516853932585,3.191011235955056,0.5766292134831461,0.18070422535211267,0.5940000000000001,2.0640845070422538,2.2,0
127,0,0,0,10.0,1,2.7,2,0,569.4,298,61.080000000000005,0,0,1,0,0,0,0,1,0,4.4834645669291335,2.3464566929133857,0.4809448818897638,0.20496644295302016,2.7,1.910738255033557,10.0,0
117,0,1,13,9.7,3,2.62,1,0,593.0999999999999,237,58.75,1,0,0,0,0,0,0,0,1,5.069230769230768,2.0256410256410255,0.5021367521367521,0.2478902953586498,0.8733333333333334,2.50253164556962,3.233333333333333,0
128,0,0,0,14.4,6,3.89,2,0,609.4000000000001,342,65.76,0,0,1,0,0,0,0,0,1,4.760937500000001,2.671875,0.51375,0.19228070175438597,0.6483333333333333,1.78187134502924,2.4,0
88,0,0,0,6.8,7,1.84,4,1,588.7,280,54.5,0,1,0,0,0,0,0,0,1,6.689772727272728,3.1818181818181817,0.6193181818181818,0.19464285714285715,0.26285714285714284,2.1025,0.9714285714285714,0
61,0,0,0,17.3,4,4.67,1,1,678.1,341,71.11999999999999,1,0,0,0,0,0,0,0,1,11.116393442622952,5.590163934426229,1.165901639344262,0.2085630498533724,1.1675,1.9885630498533724,4.325,0
